CpG Number,Start Position,End Position,Obs/Exp,%GC
18574,79540,79739,1.69,50.00
18575,79541,79740,1.65,50.50
18576,79542,79741,1.68,50.00
18577,79543,79742,1.73,50.50
18578,79544,79743,1.76,50.00
18579,79545,79744,1.76,50.00
18580,79546,79745,1.73,50.50
18581,79547,79746,1.73,50.50
18582,79548,79747,1.73,50.50
18583,79549,79748,1.76,50.00
18584,79551,79750,1.76,50.00
18585,79552,79751,1.77,50.00
18586,79553,79752,1.73,50.50
18587,79554,79753,1.73,50.50
18588,79555,79754,1.68,50.00
18589,79556,79755,1.68,50.00
18590,79557,79756,1.68,50.00
18591,79558,79757,1.73,50.50
18592,79559,79758,1.69,51.00
18593,79560,79759,1.65,50.50
18594,79561,79760,1.65,50.50
18595,79562,79761,1.62,51.00
18596,79563,79762,1.65,50.50
18597,79564,79763,1.68,50.00
18598,79565,79764,1.68,50.00
18599,79566,79765,1.68,50.00
18600,79567,79766,1.68,50.00
18601,79578,79777,1.77,50.00
18602,79579,79778,1.77,50.00
18603,79580,79779,1.69,50.00
18604,79581,79780,1.69,50.00
18605,79582,79781,1.65,50.50
18606,79583,79782,1.62,51.00
18607,79584,79783,1.59,51.50
18608,79585,79784,1.62,51.00
18609,79586,79785,1.67,51.50
18610,79587,79786,1.59,51.50
18611,79588,79787,1.62,51.00
18612,79589,79788,1.62,51.00
18613,79590,79789,1.65,50.50
18614,79591,79790,1.62,51.00
18615,79592,79791,1.62,51.00
18616,79593,79792,1.59,51.50
18617,79594,79793,1.54,51.00
18618,79595,79794,1.62,51.00
18619,79596,79795,1.59,51.50
18620,79597,79796,1.58,51.50
18621,79598,79797,1.58,51.50
18622,79599,79798,1.58,51.50
18623,79600,79799,1.58,51.50
18624,79601,79800,1.58,51.50
18625,79602,79801,1.58,51.50
18626,79603,79802,1.63,52.00
18627,79604,79803,1.60,52.50
18628,79605,79804,1.63,52.00
18629,79606,79805,1.70,52.00
18630,79607,79806,1.67,52.50
18631,79608,79807,1.70,52.00
18632,79609,79808,1.70,52.00
18633,79610,79809,1.67,52.50
18634,79611,79810,1.63,52.00
18635,79612,79811,1.70,52.00
18636,79613,79812,1.74,51.50
18637,79614,79813,1.74,51.50
18638,79615,79814,1.74,51.50
18639,79616,79815,1.71,52.00
18640,79617,79816,1.74,51.50
18641,79618,79817,1.75,51.50
18642,79619,79818,1.75,51.50
18643,79620,79819,1.72,52.00
18644,79621,79820,1.72,52.00
18645,79622,79821,1.67,51.50
18646,79623,79822,1.67,51.50
18647,79624,79823,1.70,51.00
18648,79625,79824,1.71,51.00
18649,79626,79825,1.68,51.50
18650,79627,79826,1.60,51.50
18651,79628,79827,1.59,51.50
18652,79629,79828,1.62,51.00
18653,79630,79829,1.59,51.50
18654,79631,79830,1.59,51.50
18655,79632,79831,1.63,52.00
18656,79633,79832,1.60,52.50
18657,79634,79833,1.60,52.50
18658,79635,79834,1.60,52.50
18659,79636,79835,1.60,52.50
18660,79637,79836,1.63,52.00
18661,79638,79837,1.63,52.00
18662,79639,79838,1.63,52.00
18663,79640,79839,1.60,52.50
18664,79641,79840,1.52,52.50
18665,79642,79841,1.50,53.00
18666,79643,79842,1.57,53.00
18667,79644,79843,1.60,52.50
18668,79645,79844,1.60,52.50
18669,79646,79845,1.57,53.00
18670,79647,79846,1.57,53.00
18671,79648,79847,1.57,53.00
18672,79649,79848,1.57,53.00
18673,79650,79849,1.60,52.50
18674,79651,79850,1.60,52.50
18675,79652,79851,1.64,53.00
18676,79653,79852,1.65,53.00
18677,79654,79853,1.65,53.00
18678,79655,79854,1.58,53.00
18679,79656,79855,1.60,52.50
18680,79657,79856,1.64,52.00
18681,79658,79857,1.64,52.00
18682,79659,79858,1.65,52.00
18683,79660,79859,1.65,52.00
18684,79661,79860,1.62,52.50
18685,79662,79861,1.63,52.50
18686,79663,79862,1.59,53.00
18687,79664,79863,1.59,53.00
18688,79665,79864,1.55,52.50
18689,79666,79865,1.63,52.50
18690,79667,79866,1.67,52.00
18691,79668,79867,1.63,52.50
18692,79669,79868,1.59,53.00
18693,79670,79869,1.59,53.00
18694,79671,79870,1.56,53.50
18695,79672,79871,1.53,54.00
18696,79673,79872,1.48,53.50
18697,79674,79873,1.48,53.50
18698,79675,79874,1.53,54.00
18699,79676,79875,1.53,54.00
18700,79677,79876,1.53,54.00
18701,79678,79877,1.56,53.50
18702,79679,79878,1.53,54.00
18703,79680,79879,1.49,53.50
18704,79681,79880,1.51,53.00
18705,79682,79881,1.51,53.00
18706,79683,79882,1.51,53.00
18707,79684,79883,1.52,53.00
18708,79685,79884,1.50,53.50
18709,79686,79885,1.43,53.50
18710,79687,79886,1.42,53.50
18711,79688,79887,1.42,53.50
18712,79689,79888,1.49,53.50
18713,79690,79889,1.49,53.50
18714,79691,79890,1.49,53.50
18715,79692,79891,1.49,53.50
18716,79693,79892,1.51,53.00
18717,79694,79893,1.48,53.50
18718,79695,79894,1.48,53.50
18719,79696,79895,1.53,54.00
18720,79697,79896,1.52,54.00
18721,79698,79897,1.52,54.00
18722,79699,79898,1.49,54.50
18723,79700,79899,1.52,54.00
18724,79701,79900,1.49,54.50
18725,79702,79901,1.51,54.00
18726,79703,79902,1.51,54.00
18727,79704,79903,1.56,54.50
18728,79705,79904,1.55,54.50
18729,79706,79905,1.58,54.00
18730,79707,79906,1.62,54.50
18731,79708,79907,1.62,54.50
18732,79709,79908,1.62,54.50
18733,79710,79909,1.59,55.00
18734,79711,79910,1.62,54.50
18735,79712,79911,1.66,55.00
18736,79713,79912,1.62,55.50
18737,79714,79913,1.59,55.00
18738,79715,79914,1.62,55.50
18739,79716,79915,1.62,55.50
18740,79717,79916,1.65,55.00
18741,79718,79917,1.68,54.50
18742,79719,79918,1.72,55.00
18743,79720,79919,1.72,55.00
18744,79721,79920,1.72,55.00
18745,79722,79921,1.73,55.00
18746,79723,79922,1.70,55.50
18747,79724,79923,1.63,55.50
18748,79725,79924,1.67,55.00
18749,79726,79925,1.64,55.50
18750,79727,79926,1.64,55.50
18751,79728,79927,1.61,56.00
18752,79729,79928,1.55,56.00
18753,79730,79929,1.55,56.00
18754,79731,79930,1.53,56.50
18755,79732,79931,1.49,56.00
18756,79733,79932,1.46,56.50
18757,79734,79933,1.46,56.50
18758,79735,79934,1.48,56.00
18759,79736,79935,1.51,55.50
18760,79737,79936,1.55,56.00
18761,79738,79937,1.58,55.50
18762,79739,79938,1.55,56.00
18763,79740,79939,1.49,56.00
18764,79741,79940,1.49,56.00
18765,79742,79941,1.49,56.00
18766,79743,79942,1.49,56.00
18767,79744,79943,1.49,56.00
18768,79745,79944,1.49,56.00
18769,79746,79945,1.51,55.50
18770,79747,79946,1.51,55.50
18771,79748,79947,1.54,55.00
18772,79749,79948,1.51,55.50
18773,79750,79949,1.49,56.00
18774,79751,79950,1.49,56.00
18775,79752,79951,1.48,56.00
18776,79753,79952,1.48,56.00
18777,79754,79953,1.48,56.00
18778,79755,79954,1.52,56.50
18779,79756,79955,1.53,56.50
18780,79757,79956,1.51,57.00
18781,79758,79957,1.44,57.00
18782,79759,79958,1.47,56.50
18783,79760,79959,1.47,56.50
18784,79761,79960,1.45,57.00
18785,79762,79961,1.45,57.00
18786,79763,79962,1.45,57.00
18787,79764,79963,1.45,57.00
18788,79765,79964,1.48,56.50
18789,79766,79965,1.56,56.50
18790,79767,79966,1.53,57.00
18791,79768,79967,1.53,57.00
18792,79769,79968,1.51,57.50
18793,79770,79969,1.45,57.50
18794,79771,79970,1.42,58.00
18795,79772,79971,1.41,58.00
18796,79773,79972,1.38,58.50
18797,79774,79973,1.41,58.00
18798,79775,79974,1.48,58.00
18799,79776,79975,1.46,58.50
18800,79777,79976,1.40,58.50
18801,79778,79977,1.39,58.50
18802,79779,79978,1.36,59.00
18803,79780,79979,1.35,59.00
18804,79781,79980,1.33,59.50
18805,79782,79981,1.35,59.00
18806,79783,79982,1.37,58.50
18807,79784,79983,1.44,58.50
18808,79785,79984,1.42,59.00
18809,79786,79985,1.38,58.50
18810,79787,79986,1.40,58.00
18811,79788,79987,1.40,58.00
18812,79789,79988,1.43,57.50
18813,79790,79989,1.43,57.50
18814,79791,79990,1.43,57.50
18815,79792,79991,1.43,57.50
18816,79793,79992,1.43,57.50
18817,79794,79993,1.40,58.00
18818,79795,79994,1.36,57.50
18819,79796,79995,1.38,57.00
18820,79797,79996,1.41,56.50
18821,79798,79997,1.38,57.00
18822,79799,79998,1.41,56.50
18823,79800,79999,1.44,56.00
18824,79801,80000,1.52,56.00
18825,79802,80001,1.49,56.50
18826,79803,80002,1.43,56.50
18827,79804,80003,1.44,56.50
18828,79805,80004,1.44,56.50
18829,79806,80005,1.37,56.50
18830,79807,80006,1.40,56.00
18831,79808,80007,1.40,56.00
18832,79809,80008,1.40,56.00
18833,79810,80009,1.42,56.00
18834,79811,80010,1.40,56.50
18835,79812,80011,1.35,56.00
18836,79813,80012,1.33,56.50
18837,79814,80013,1.35,56.00
18838,79815,80014,1.32,56.50
18839,79816,80015,1.34,56.00
18840,79817,80016,1.31,56.50
18841,79818,80017,1.33,56.00
18842,79819,80018,1.30,56.50
18843,79820,80019,1.29,56.50
18844,79821,80020,1.26,57.00
18845,79822,80021,1.24,57.50
18846,79823,80022,1.24,57.50
18847,79824,80023,1.28,58.00
18848,79825,80024,1.30,57.50
18849,79826,80025,1.32,57.00
18850,79827,80026,1.35,56.50
18851,79828,80027,1.35,56.50
18852,79829,80028,1.35,56.50
18853,79830,80029,1.37,56.00
18854,79831,80030,1.42,56.50
18855,79832,80031,1.35,56.50
18856,79833,80032,1.38,56.00
18857,79834,80033,1.39,56.00
18858,79835,80034,1.36,56.50
18859,79836,80035,1.29,56.50
18860,79837,80036,1.26,57.00
18861,79838,80037,1.29,56.50
18862,79839,80038,1.33,57.00
18863,79840,80039,1.36,56.50
18864,79841,80040,1.36,56.50
18865,79842,80041,1.39,56.00
18866,79843,80042,1.39,56.00
18867,79844,80043,1.39,56.00
18868,79845,80044,1.39,56.00
18869,79846,80045,1.41,55.50
18870,79847,80046,1.42,55.50
18871,79848,80047,1.44,55.50
18872,79849,80048,1.42,56.00
18873,79850,80049,1.40,56.50
18874,79851,80050,1.40,56.50
18875,79852,80051,1.33,56.50
18876,79853,80052,1.32,56.50
18877,79854,80053,1.32,56.50
18878,79855,80054,1.34,56.00
18879,79856,80055,1.34,56.00
18880,79857,80056,1.34,56.00
18881,79858,80057,1.40,56.00
18882,79859,80058,1.42,55.50
18883,79860,80059,1.40,56.00
18884,79861,80060,1.40,56.00
18885,79862,80061,1.42,55.50
18886,79863,80062,1.44,55.50
18887,79864,80063,1.44,55.50
18888,79865,80064,1.42,56.00
18889,79866,80065,1.35,56.00
18890,79867,80066,1.35,56.00
18891,79868,80067,1.36,56.00
18892,79869,80068,1.39,55.50
18893,79870,80069,1.36,56.00
18894,79871,80070,1.39,55.50
18895,79872,80071,1.43,55.00
18896,79873,80072,1.43,55.00
18897,79874,80073,1.43,55.00
18898,79875,80074,1.38,54.50
18899,79876,80075,1.43,55.00
18900,79877,80076,1.43,55.00
18901,79878,80077,1.41,55.50
18902,79879,80078,1.39,55.50
18903,79880,80079,1.39,55.50
18904,79881,80080,1.39,55.50
18905,79882,80081,1.39,55.50
18906,79883,80082,1.44,56.00
18907,79884,80083,1.44,56.00
18908,79885,80084,1.46,55.50
18909,79886,80085,1.48,55.00
18910,79887,80086,1.50,55.00
18911,79888,80087,1.50,55.00
18912,79889,80088,1.43,55.00
18913,79890,80089,1.45,54.50
18914,79891,80090,1.45,54.50
18915,79892,80091,1.45,54.50
18916,79893,80092,1.45,54.50
18917,79894,80093,1.49,54.00
18918,79895,80094,1.49,54.00
18919,79896,80095,1.43,53.50
18920,79897,80096,1.47,53.00
18921,79898,80097,1.47,53.00
18922,79899,80098,1.51,52.50
18923,79900,80099,1.51,52.50
18924,79901,80100,1.53,52.50
18925,79902,80101,1.49,53.00
18926,79903,80102,1.49,53.00
18927,79904,80103,1.39,53.00
18928,79905,80104,1.39,53.00
18929,79906,80105,1.36,53.50
18930,79907,80106,1.30,53.00
18931,79908,80107,1.39,53.00
18932,79909,80108,1.39,53.00
18933,79910,80109,1.41,53.00
18934,79911,80110,1.37,53.50
18935,79912,80111,1.28,53.50
18936,79913,80112,1.32,53.00
18937,79914,80113,1.32,53.00
18938,79915,80114,1.22,53.00
18939,79916,80115,1.26,52.50
18940,79917,80116,1.26,52.50
18941,79918,80117,1.22,53.00
18942,79919,80118,1.17,52.50
18943,79920,80119,1.22,53.00
18944,79921,80120,1.24,52.50
18945,79922,80121,1.26,52.00
18946,79923,80122,1.28,51.50
18947,79924,80123,1.28,51.50
18948,79925,80124,1.28,51.50
18949,79926,80125,1.27,51.50
18950,79927,80126,1.27,51.50
18951,79928,80127,1.35,51.50
18952,79929,80128,1.34,51.50
18953,79930,80129,1.33,51.50
18954,79931,80130,1.32,51.50
18955,79932,80131,1.32,51.50
18956,79933,80132,1.35,51.00
18957,79934,80133,1.41,51.50
18958,79935,80134,1.37,52.00
18959,79936,80135,1.37,52.00
18960,79937,80136,1.37,52.00
18961,79938,80137,1.37,52.00
18962,79939,80138,1.40,51.50
18963,79940,80139,1.42,51.00
18964,79941,80140,1.42,51.00
18965,79942,80141,1.39,51.50
18966,79943,80142,1.30,51.50
18967,79944,80143,1.30,51.50
18968,79945,80144,1.30,51.50
18969,79946,80145,1.30,51.50
18970,79947,80146,1.36,52.00
18971,79948,80147,1.36,52.00
18972,79949,80148,1.35,52.00
18973,79950,80149,1.37,51.50
18974,79951,80150,1.45,51.50
18975,79952,80151,1.46,51.50
18976,79953,80152,1.46,51.50
18977,79954,80153,1.46,51.50
18978,79955,80154,1.41,51.00
18979,79956,80155,1.41,51.00
18980,79957,80156,1.44,50.50
18981,79958,80157,1.46,50.00
18982,79959,80158,1.46,50.00
18983,79960,80159,1.46,50.00
18984,80699,80898,1.84,50.00
18985,80700,80899,1.84,50.00
18986,80701,80900,1.88,50.50
18987,80702,80901,1.81,50.50
18988,80703,80902,1.77,51.00
18989,80704,80903,1.77,51.00
18990,80705,80904,1.85,51.00
18991,80706,80905,1.85,51.00
18992,80707,80906,1.85,51.00
18993,80708,80907,1.81,51.50
18994,80709,80908,1.81,51.50
18995,80710,80909,1.85,51.00
18996,80711,80910,1.89,51.50
18997,80712,80911,1.92,51.00
18998,80713,80912,1.92,51.00
18999,80714,80913,1.92,51.00
19000,80715,80914,1.92,51.00
19001,80716,80915,1.92,51.00
19002,80717,80916,1.89,51.50
19003,80718,80917,1.85,51.00
19004,80719,80918,1.89,51.50
19005,80720,80919,1.89,51.50
19006,80721,80920,1.89,51.50
19007,80722,80921,1.86,52.00
19008,80723,80922,1.89,51.50
19009,80724,80923,1.93,51.00
19010,80725,80924,1.93,51.00
19011,80726,80925,1.93,51.00
19012,80727,80926,1.89,51.50
19013,80728,80927,1.92,51.00
19014,80729,80928,1.89,51.50
19015,80730,80929,1.85,51.00
19016,80731,80930,1.88,50.50
19017,80732,80931,1.88,50.50
19018,80733,80932,1.89,50.50
19019,80734,80933,1.89,50.50
19020,80735,80934,1.89,50.50
19021,80736,80935,1.89,50.50
19022,80737,80936,1.89,50.50
19023,80738,80937,1.89,50.50
19024,80739,80938,1.86,51.00
19025,80740,80939,1.86,51.00
19026,80741,80940,1.94,51.00
19027,80742,80941,1.94,51.00
19028,80743,80942,1.94,51.00
19029,80744,80943,2.01,51.00
19030,80745,80944,1.94,51.00
19031,80746,80945,1.91,51.50
19032,80747,80946,1.91,51.50
19033,80748,80947,1.87,52.00
19034,80749,80948,1.84,52.50
19035,80750,80949,1.84,52.50
19036,80751,80950,1.84,52.50
19037,80752,80951,1.81,52.00
19038,80753,80952,1.84,51.50
19039,80754,80953,1.81,52.00
19040,80755,80954,1.84,51.50
19041,80756,80955,1.87,52.00
19042,80757,80956,1.87,52.00
19043,80758,80957,1.87,52.00
19044,80759,80958,1.87,52.00
19045,80760,80959,1.87,52.00
19046,80761,80960,1.83,52.50
19047,80762,80961,1.83,52.50
19048,80763,80962,1.86,52.00
19049,80764,80963,1.89,51.50
19050,80765,80964,1.89,51.50
19051,80766,80965,1.89,51.50
19052,80767,80966,1.89,51.50
19053,80768,80967,1.89,51.50
19054,80769,80968,1.89,51.50
19055,80770,80969,1.89,51.50
19056,80771,80970,1.89,51.50
19057,80772,80971,1.93,51.00
19058,80773,80972,1.92,51.00
19059,80774,80973,1.92,51.00
19060,80775,80974,1.85,51.00
19061,80776,80975,1.85,51.00
19062,80777,80976,1.85,51.00
19063,80778,80977,1.85,51.00
19064,80779,80978,1.82,51.50
19065,80780,80979,1.85,51.00
19066,80781,80980,1.89,51.50
19067,80782,80981,1.89,51.50
19068,80783,80982,1.81,51.50
19069,80784,80983,1.78,52.00
19070,80785,80984,1.79,52.00
19071,80786,80985,1.75,52.50
19072,80787,80986,1.79,53.00
19073,80788,80987,1.75,53.50
19074,80789,80988,1.75,53.50
19075,80790,80989,1.72,54.00
19076,80791,80990,1.75,53.50
19077,80792,80991,1.79,53.00
19078,80793,80992,1.82,53.50
19079,80794,80993,1.82,53.50
19080,80795,80994,1.85,53.00
19081,80796,80995,1.85,53.00
19082,80797,80996,1.85,53.00
19083,80798,80997,1.85,53.00
19084,80799,80998,1.85,53.00
19085,80800,80999,1.82,52.50
19086,80801,81000,1.85,52.00
19087,80802,81001,1.89,51.50
19088,80803,81002,1.89,51.50
19089,80804,81003,1.92,51.00
19090,80805,81004,1.96,50.50
19091,80806,81005,1.92,51.00
19092,80807,81006,1.88,50.50
19093,80808,81007,1.88,50.50
19094,80809,81008,1.92,50.00
19095,80810,81009,1.89,50.50
19096,80811,81010,1.89,50.50
19097,80812,81011,1.93,50.00
19098,80814,81013,1.93,50.00
19099,80815,81014,1.85,50.00
19100,80863,81062,1.67,50.00
19101,80864,81063,1.68,50.00
19102,80865,81064,1.68,50.00
19103,80866,81065,1.65,50.50
19104,80867,81066,1.70,50.00
19105,80868,81067,1.74,50.50
19106,80869,81068,1.74,50.50
19107,80870,81069,1.74,50.50
19108,80871,81070,1.77,50.00
19109,80872,81071,1.72,50.50
19110,80873,81072,1.65,50.50
19111,80874,81073,1.67,50.50
19112,80875,81074,1.72,50.00
19113,80876,81075,1.72,50.00
19114,80877,81076,1.69,50.50
19115,80878,81077,1.69,50.50
19116,80879,81078,1.69,50.50
19117,80880,81079,1.74,50.00
19118,80881,81080,1.74,50.00
19119,80884,81083,1.74,50.00
19120,80886,81085,1.67,50.00
19121,80887,81086,1.67,50.00
19122,80888,81087,1.69,50.00
19123,80889,81088,1.69,50.00
19124,81668,81867,1.69,50.00
19125,81669,81868,1.66,50.50
19126,81670,81869,1.63,51.00
19127,81671,81870,1.63,51.00
19128,81672,81871,1.67,51.50
19129,81673,81872,1.64,52.00
19130,81674,81873,1.61,52.50
19131,81675,81874,1.61,52.50
19132,81676,81875,1.65,53.00
19133,81677,81876,1.61,53.50
19134,81678,81877,1.61,53.50
19135,81679,81878,1.59,54.00
19136,81680,81879,1.55,53.50
19137,81681,81880,1.55,53.50
19138,81682,81881,1.62,53.50
19139,81683,81882,1.62,53.50
19140,81684,81883,1.65,53.00
19141,81685,81884,1.62,53.50
19142,81686,81885,1.58,53.00
19143,81687,81886,1.55,53.50
19144,81688,81887,1.53,54.00
19145,81689,81888,1.53,54.00
19146,81690,81889,1.59,54.00
19147,81691,81890,1.59,54.00
19148,81692,81891,1.59,54.00
19149,81693,81892,1.56,54.50
19150,81694,81893,1.59,54.00
19151,81695,81894,1.56,54.50
19152,81696,81895,1.59,54.00
19153,81697,81896,1.63,54.50
19154,81698,81897,1.56,54.50
19155,81699,81898,1.56,54.50
19156,81700,81899,1.53,55.00
19157,81701,81900,1.53,55.00
19158,81702,81901,1.56,54.50
19159,81703,81902,1.56,54.50
19160,81704,81903,1.58,54.00
19161,81705,81904,1.62,54.50
19162,81706,81905,1.56,54.50
19163,81707,81906,1.56,54.50
19164,81708,81907,1.59,54.00
19165,81709,81908,1.62,54.50
19166,81710,81909,1.56,54.50
19167,81711,81910,1.56,54.50
19168,81712,81911,1.56,54.50
19169,81713,81912,1.57,54.50
19170,81714,81913,1.61,55.00
19171,81715,81914,1.64,54.50
19172,81716,81915,1.64,54.50
19173,81717,81916,1.58,54.50
19174,81718,81917,1.58,54.50
19175,81719,81918,1.55,55.00
19176,81720,81919,1.56,55.00
19177,81721,81920,1.57,55.00
19178,81722,81921,1.57,55.00
19179,81723,81922,1.61,54.50
19180,81724,81923,1.63,54.00
19181,81725,81924,1.67,54.50
19182,81726,81925,1.67,54.50
19183,81727,81926,1.63,55.00
19184,81728,81927,1.63,55.00
19185,81729,81928,1.63,55.00
19186,81730,81929,1.69,55.00
19187,81731,81930,1.65,55.50
19188,81732,81931,1.59,55.50
19189,81733,81932,1.61,55.00
19190,81734,81933,1.61,55.00
19191,81735,81934,1.64,54.50
19192,81736,81935,1.64,54.50
19193,81737,81936,1.64,54.50
19194,81738,81937,1.64,54.50
19195,81739,81938,1.60,54.00
19196,81740,81939,1.63,53.50
19197,81741,81940,1.63,53.50
19198,81742,81941,1.67,54.00
19199,81743,81942,1.69,53.50
19200,81744,81943,1.69,53.50
19201,81745,81944,1.69,53.50
19202,81746,81945,1.68,53.50
19203,81747,81946,1.66,54.00
19204,81748,81947,1.59,54.00
19205,81749,81948,1.62,53.50
19206,81750,81949,1.62,53.50
19207,81751,81950,1.62,53.50
19208,81752,81951,1.68,53.50
19209,81753,81952,1.68,53.50
19210,81754,81953,1.71,53.00
19211,81755,81954,1.65,53.00
19212,81756,81955,1.65,53.00
19213,81757,81956,1.68,52.50
19214,81758,81957,1.72,53.00
19215,81759,81958,1.68,53.50
19216,81760,81959,1.68,53.50
19217,81761,81960,1.66,54.00
19218,81762,81961,1.66,54.00
19219,81763,81962,1.66,54.00
19220,81764,81963,1.72,54.00
19221,81765,81964,1.68,53.50
19222,81766,81965,1.66,54.00
19223,81767,81966,1.66,54.00
19224,81768,81967,1.63,54.50
19225,81769,81968,1.66,54.00
19226,81770,81969,1.66,54.00
19227,81771,81970,1.66,54.00
19228,81772,81971,1.66,54.00
19229,81773,81972,1.66,54.00
19230,81774,81973,1.59,54.00
19231,81775,81974,1.62,53.50
19232,81776,81975,1.68,53.50
19233,81777,81976,1.68,53.50
19234,81778,81977,1.71,53.00
19235,81779,81978,1.71,53.00
19236,81780,81979,1.64,53.00
19237,81781,81980,1.64,53.00
19238,81782,81981,1.64,53.00
19239,81783,81982,1.64,53.00
19240,81784,81983,1.64,53.00
19241,81785,81984,1.67,52.50
19242,81786,81985,1.70,52.00
19243,81787,81986,1.67,52.50
19244,81788,81987,1.64,53.00
19245,81789,81988,1.60,52.50
19246,81790,81989,1.60,52.50
19247,81791,81990,1.60,52.50
19248,81792,81991,1.60,52.50
19249,81793,81992,1.63,52.00
19250,81794,81993,1.63,52.00
19251,81795,81994,1.55,52.00
19252,81796,81995,1.58,51.50
19253,81797,81996,1.62,51.00
19254,81798,81997,1.62,51.00
19255,81799,81998,1.58,51.50
19256,81800,81999,1.62,51.00
19257,81801,82000,1.62,51.00
19258,81802,82001,1.65,50.50
19259,81803,82002,1.65,50.50
19260,81804,82003,1.57,50.50
19261,81805,82004,1.60,50.00
19262,81806,82005,1.65,50.50
19263,81807,82006,1.65,50.50
19264,81808,82007,1.65,50.50
19265,81809,82008,1.57,50.50
19266,81810,82009,1.57,50.50
19267,81811,82010,1.57,50.50
19268,81812,82011,1.60,50.00
19269,81814,82013,1.60,50.00
19270,81815,82014,1.60,50.00
19271,81828,82027,1.60,50.00
19272,81829,82028,1.60,50.00
19273,81830,82029,1.60,50.00
19274,81831,82030,1.65,50.50
19275,81832,82031,1.65,50.50
19276,81833,82032,1.62,51.00
19277,81834,82033,1.57,50.50
19278,81835,82034,1.54,51.00
19279,81836,82035,1.51,51.50
19280,81837,82036,1.48,52.00
19281,81838,82037,1.48,52.00
19282,81839,82038,1.52,52.50
19283,81840,82039,1.52,52.50
19284,81841,82040,1.50,53.00
19285,81842,82041,1.47,53.50
19286,81843,82042,1.50,53.00
19287,81844,82043,1.50,53.00
19288,81845,82044,1.50,53.00
19289,81846,82045,1.52,52.50
19290,81847,82046,1.57,53.00
19291,81848,82047,1.57,53.00
19292,81849,82048,1.57,53.00
19293,81850,82049,1.57,53.00
19294,81851,82050,1.57,53.00
19295,81852,82051,1.52,52.50
19296,81853,82052,1.52,52.50
19297,81854,82053,1.52,52.50
19298,81855,82054,1.55,52.00
19299,81856,82055,1.55,52.00
19300,81857,82056,1.55,52.00
19301,81858,82057,1.55,52.00
19302,81859,82058,1.52,52.50
19303,81860,82059,1.55,52.00
19304,81861,82060,1.63,52.00
